GG	23	1000	23090.0	70
RNG	23	1000	34749.5	70
GG	24	1000	22585.5	70
RNG	24	1000	28818.0	70
GG	25	1000	20498.5	70
RNG	25	1000	26052.0	70
GG	26	1000	26125.0	70
RNG	26	1000	33519.5	70
GG	27	1000	22941.0	70
RNG	27	1000	30897.0	70
GG	28	1000	22212.5	70
RNG	28	1000	26545.0	70
GG	29	1000	23934.0	70
RNG	29	1000	27020.5	70
GG	30	1000	24439.0	70
RNG	30	1000	34712.0	70
GG	31	1000	23544.0	70
RNG	31	1000	26388.0	70
GG	32	1000	23422.0	70
RNG	32	1000	0.0	70
GG	33	1000	23417.0	70
RNG	33	1000	26120.5	70
GG	34	1000	26127.0	70
RNG	34	1000	30702.5	70
GG	35	1000	26193.5	70
RNG	35	1000	31585.5	70
GG	36	1000	23339.5	70
RNG	36	1000	25546.0	70
GG	37	1000	24775.0	70
RNG	37	1000	27397.0	70
GG	38	1000	24138.5	70
RNG	38	1000	25739.0	70
GG	39	1000	25572.5	70
RNG	39	1000	30939.0	70
GG	40	1000	25397.0	70
RNG	40	1000	33054.0	70
GG	41	1000	23423.5	70
RNG	41	1000	29660.0	70
GG	42	1000	25790.5	70
RNG	42	1000	29955.5	70
GG	43	1000	26194.5	70
RNG	43	1000	31335.0	70
GG	44	1000	25072.5	70
RNG	44	1000	27986.0	70
GG	45	1000	25565.0	70
RNG	45	1000	0.0	70
GG	46	1000	23413.5	70
RNG	46	1000	406.0	70
GG	47	1000	22596.0	70
RNG	47	1000	24073.0	70
GG	48	1000	0.0	70
RNG	48	1000	30155.5	70
GG	49	1000	24767.5	70
RNG	49	1000	29597.5	70
GG	50	1000	22888.5	70
RNG	50	1000	25145.0	70
GG	51	1000	23508.5	70
RNG	51	1000	28792.0	70
GG	52	1000	22256.5	70
RNG	52	1000	30074.5	70
GG	53	1000	21206.0	70
RNG	53	1000	23846.5	70
